scorer,,,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement,Comportement
labeled-data,out3_h264_acq1,img10708.png,496.8512202083631,345.553946053946,,,449.27974406545843,364.5825365111079,430.2511536082965,389.3197041054184,405.513986013986,337.94250987108126,339.86534893677754,364.5825365111079,,,,,354.136791779649,308.4481946624803,307.51674515960235,172.39377289377285
labeled-data,out3_h264_acq1,img10714.png,496.8512202083631,342.69965748537174,,,447.3768850197422,362.6796774653917,428.34829456258035,388.3682745825603,402.6596974454118,336.9910803482232,341.7682079824938,366.4853955568241,,,,,354.136791779649,307.49676513962225,310.3710337281766,179.05377955377946
labeled-data,out3_h264_acq1,img10722.png,497.8026497312212,344.60251653108793,,,448.3283145426003,363.6311069882498,430.2511536082965,388.3682745825603,405.513986013986,337.94250987108126,341.7682079824938,366.4853955568241,,,,,354.136791779649,306.54533561676413,,
labeled-data,out3_h264_acq1,img10865.png,437.8625897911612,379.8054088768374,,,,,,,366.5053755768042,327.4767851196422,383.63110698824994,394.0768517197088,,,,,313.22532229675096,366.4853955568241,,
labeled-data,out3_h264_acq1,img10908.png,395.04826126254704,282.75959754531175,,,386.4853955568242,322.7196375053517,393.1454022168308,330.3310736882165,328.44819466248043,333.18536225679077,349.3796441653585,389.3197041054184,,,,,287.5367251795824,377.90254983112123,,
labeled-data,out3_h264_acq1,img10975.png,442.6197374054517,311.3024832310546,,,386.4853955568242,324.6224965510679,408.3682745825604,344.60251653108793,329.39962418533855,332.2339327339327,350.33107368821663,389.3197041054184,,,,,301.80816802245374,371.24254317111456,,
labeled-data,out3_h264_acq1,img10990.png,442.6197374054517,310.3510537081965,,,387.4368250796823,323.67106702820985,408.3682745825604,344.60251653108793,330.35105370819656,330.3310736882165,349.3796441653585,389.3197041054184,,,,,297.05102040816325,371.24254317111456,,
labeled-data,out3_h264_acq1,img11325.png,567.2570048998621,218.06238999096132,,,,,,,472.11405261405264,243.7509871081299,,,,,,,421.6882879025736,286.5653156367442,,
labeled-data,out3_h264_acq1,img11355.png,,,,,,,573.9170115598688,190.47093382807662,525.3941058941059,218.06238999096132,571.0627229912944,249.45956424527844,,,,,512.0740925740927,282.75959754531175,,
labeled-data,out3_h264_acq1,img11363.png,,,,,560.5969982398555,145.75374625374616,586.285595357024,154.31661195946901,526.345535416964,218.06238999096132,574.8684410827268,247.55670519956226,,,,,539.6655487369774,246.6052756767042,,
labeled-data,out3_h264_acq1,img11604.png,454.9883212026069,69.63938442509857,,,475.919770705485,88.66797488226052,492.0940725940726,72.49367299367293,516.831240188383,115.3080015222871,533.0055420769708,76.2993910851053,,,,,,,,
labeled-data,out3_h264_acq1,img11779.png,444.52259645116794,177.15092050806328,,,,,443.5711669283098,220.91667855953563,377.92252985110133,199.98522905665754,362.69965748537186,252.31385281385275,,,,,335.10820132248705,220.91667855953563,,
labeled-data,out3_h264_acq1,img11813.png,,,,,457.8426097711813,131.4823034108747,481.6283478426336,136.23945102516518,421.6882879025736,178.1023500309214,483.53120688834974,176.19949098520516,,,,,438.81401931401933,232.3338328338328,356.03965082536513,229.47954426525848
labeled-data,out3_h264_acq1,img11872.png,435.9597307454451,179.05377955377946,,,466.40547547690414,148.6080348223204,433.10544217687084,125.7737262737262,484.48263641120786,137.1908805480233,485.434065934066,82.95939774511191,,,,,536.8112601684031,124.82229675086808,,
labeled-data,out3_h264_acq1,img11873.png,435.9597307454451,185.71378621378614,,,466.40547547690414,149.55946434517864,431.2025831311546,124.82229675086819,484.482636411208,136.2394510251653,483.53120688834974,82.95939774511191,,,,,534.9084011226869,125.7737262737262,,
labeled-data,out3_h264_acq1,img12021.png,572.9655820370107,117.21086056800334,,,528.2483944626802,117.21086056800334,536.8112601684032,132.4337329337328,446.42545549688407,105.79370629370624,471.1626230911945,162.87947766519187,,,,,419.7854288568575,153.3651824366109,,
labeled-data,out3_h264_acq1,img12039.png,,,,,,,,,441.6683078825937,108.64799486228048,474.968341182627,161.92804814233375,,,,,407.41684505970227,154.31661195946901,,
labeled-data,out3_h264_acq1,img12057.png,565.3541458541459,121.01657865943571,,,,,,,,,472.11405261405264,161.92804814233375,,,,,423.59114694828986,151.46232339089477,,
labeled-data,out3_h264_acq1,img12257.png,,,,,592.9456020170306,139.09373959373954,581.5284477427335,160.97661861947563,,,503.5112268683698,134.33659197944905,,,,,485.434065934066,103.89084724799,,
labeled-data,out3_h264_acq1,img12349.png,,,,,,,,,549.1798439655583,102.93941772513188,503.5112268683698,131.4823034108747,,,,,497.8026497312212,94.37655201940902,,
labeled-data,out3_h264_acq1,img12381.png,,,,,611.0227629513345,179.05377955377946,598.6541791541792,206.64523571666422,603.4113267684697,152.41375291375277,557.7427096712812,163.83090718805,,,,,540.6169782598355,121.96800818229383,,
labeled-data,out3_h264_acq1,img12389.png,,,,,612.9256219970506,177.15092050806328,598.6541791541792,206.64523571666422,602.4598972456116,151.46232339089477,554.8884211027068,161.92804814233375,,,,,543.4712668284097,115.3080015222871,,
labeled-data,out3_h264_acq1,img12432.png,,,,,616.731340088483,246.6052756767042,599.6056086770373,250.41099376813656,595.7998905856049,153.3651824366109,562.4998572855716,202.83951762523185,,,,,,,,
labeled-data,out3_h264_acq1,img12434.png,,,,,615.779910565625,247.55670519956226,599.6056086770373,248.50813472242038,599.6056086770373,154.31661195946901,561.5484277627136,206.64523571666422,,,,,552.9855620569907,152.41375291375277,,
labeled-data,out3_h264_acq1,img12438.png,,,,,,,599.6056086770373,251.36242329099468,597.7027496313211,150.51089386803665,563.4512868084297,205.6938061938061,,,,,549.1798439655583,150.51089386803665,,
labeled-data,out3_h264_acq1,img12575.png,,,,,552.0341325341326,396.93114028828313,,,,,582.4798772655917,300.8367584796156,,,,,,,,
labeled-data,out3_h264_acq1,img12616.png,,,,,,,511.12266305123455,443.5511869083298,,,542.5198373055516,376.9511203082631,,,,,584.3827363113078,365.533966033966,,
labeled-data,out3_h264_acq1,img12649.png,,,,,,,,,561.5484277627136,410.2511536082965,542.5198373055516,377.90254983112123,,,,,578.6741591741593,352.21395271395266,,
labeled-data,out3_h264_acq1,img12675.png,,,,,,,509.2198040055183,448.30833452262027,562.4998572855716,413.1054421768707,540.6169782598355,377.90254983112123,,,,,572.0141525141524,354.11681175966885,,
labeled-data,out3_h264_acq1,img12888.png,,,,,,,,,169.55946434517864,350.3110936682365,191.44234337091484,309.39962418533844,,,,,219.03379953379954,340.79679843965556,,
labeled-data,out3_h264_acq1,img12927.png,284.68243661100803,207.59666523952228,,,236.15953094524525,251.36242329099468,,,,,246.62525569668435,310.3510537081965,,,,,238.0623899909615,352.21395271395266,,
labeled-data,out3_h264_acq1,img12952.png,363.65108700822987,104.84227677084812,,,340.81677845963566,121.96800818229383,362.69965748537186,146.70517577660428,293.2453023167309,170.4909138480566,349.3796441653585,185.71378621378614,,,,,304.6624565910281,229.47954426525848,,
labeled-data,out3_h264_acq1,img12966.png,311.3224632510347,57.270800627943345,,,317.98246991104133,117.21086056800334,337.9624898910614,74.39653203938906,298.0024499310214,151.46232339089465,351.28250321107464,185.71378621378614,,,,,319.8853289567576,201.88808810237373,299.9053089767376,313.2053422767708
labeled-data,out3_h264_acq1,img12972.png,311.3224632510347,49.65936444507861,,,301.80816802245374,64.88223681080808,337.9624898910614,79.15367965367955,300.85673849959574,128.62801484230044,359.8453689167975,139.09373959373954,,,,,325.5939060939062,178.1023500309214,,
labeled-data,out3_h264_acq1,img13033.png,,,,,,,403.6111269682699,139.09373959373954,385.53396603396607,85.81368631368616,368.40823462252035,136.23945102516518,,,,,328.44819466248043,104.84227677084812,,
labeled-data,out3_h264_acq1,img13109.png,,,,,583.4313067884497,180.95663859949565,587.237024879882,229.47954426525848,550.1312734884164,169.5394843251985,538.7141192141193,224.722396650968,,,,,482.57977736549174,189.5195043052185,,
labeled-data,out3_h264_acq1,img13248.png,,,,,602.4598972456116,290.37103372817654,581.5284477427335,268.48815470244034,599.6056086770373,199.03379953379948,545.374125874126,199.98522905665754,,,,,,,,
labeled-data,out3_h264_acq1,img13335.png,,,,,571.0627229912944,343.6510870082298,533.0055420769708,337.94250987108126,583.4313067884497,302.73961752533177,514.9283811426669,298.9338994338994,,,,,544.4226963512679,243.7509871081299,,
labeled-data,out3_h264_acq1,img13564.png,,,,,169.55946434517864,344.60251653108793,174.31661195946913,329.3796441653584,180.9766186194758,381.7082679225536,203.81092716807007,345.553946053946,,,,,237.11096046810337,406.44543551686405,,
labeled-data,out3_h264_acq1,img13588.png,,,,,173.36518243661106,288.46817468246036,,,,,202.85949764521195,346.5053755768041,,,,,217.1309404880834,376.9511203082631,,
labeled-data,out3_h264_acq1,img13763.png,,,,,398.8539793539794,154.31661195946901,,,343.6710670282099,115.3080015222871,292.2938727938729,161.92804814233375,,,,,,,,
labeled-data,out3_h264_acq1,img13790.png,534.9084011226869,256.1195709052851,,,511.12266305123455,212.35381285381277,,,456.89118024832317,166.68519575662424,440.7168783597356,206.64523571666422,,,,,396.95112030826317,178.1023500309214,,
labeled-data,out3_h264_acq1,img13798.png,567.2570048998621,271.34244327101464,,,550.1312734884164,241.8481280624137,513.0255220969507,259.9252889967175,504.4626563912278,193.32522239665087,,,,,,,452.1340326340327,174.29663193948898,354.136791779649,108.64799486228048
labeled-data,out3_h264_acq1,img13803.png,520.6369582798155,283.71102706816987,,,536.8112601684031,256.1195709052851,,,502.5597973455117,194.276651919509,480.6769183197755,253.26528233671087,,,,,456.89118024832317,178.1023500309214,,
labeled-data,out3_h264_acq1,img13861.png,582.4798772655917,320.81677845963554,,,562.4998572855716,297.0310403881832,547.2769849198421,315.108201322487,543.4712668284097,239.94526901669752,507.3169449598022,282.75959754531175,,,,,486.3854954569241,219.01381951381944,370.3110936682366,156.21947100518526
labeled-data,out3_h264_acq1,img13891.png,,,,,612.9256219970506,327.4767851196422,585.3341658341659,340.79679843965556,568.2084344227202,276.09959088530513,,,,,,,513.0255220969507,269.43958422529846,,
labeled-data,out3_h264_acq1,img13945.png,,,,,605.3141858141859,219.96524903667756,569.1598639455783,288.46817468246036,,,,,,,,,563.4512868084297,327.4767851196422,,
labeled-data,out3_h264_acq1,img14064.png,563.4512868084297,211.4023833309547,,,561.5484277627136,233.28526235669085,591.9941724941725,224.722396650968,557.7427096712812,294.1767518196089,605.3141858141859,313.2053422767708,,,,,563.4512868084297,341.7482279625136,,
labeled-data,out3_h264_acq1,img14216.png,,,,,552.0341325341326,136.23945102516518,570.1112934684364,140.04516911659755,548.2284144427002,166.68519575662424,584.3827363113078,196.17951096522518,,,,,531.1026830312545,234.23669187954897,,
labeled-data,out3_h264_acq1,img14289.png,474.0169116597689,101.03655867941575,,,485.434065934066,125.7737262737262,496.8512202083631,96.27941106512526,514.9283811426669,155.26804148232713,552.9855620569907,115.3080015222871,,,,,,,,
labeled-data,out3_h264_acq1,img14311.png,476.8712002283431,116.25943104514522,,,499.70550877693745,132.4337329337328,515.879810665525,110.55085390799661,512.0740925740927,153.3651824366109,552.0341325341326,115.3080015222871,,,,,,,,
labeled-data,out3_h264_acq1,img14312.png,474.968341182627,115.3080015222871,,,,,,,512.0740925740927,153.3651824366109,552.9855620569907,117.21086056800334,,,,,577.7227296513012,186.6652157366442,,
labeled-data,out3_h264_acq1,img14475.png,378.87395937395945,205.6938061938061,,,401.70826792255366,194.276651919509,,,416.93114028828325,180.00520907663758,385.53396603396607,140.04516911659755,,,,,460.69689833975553,121.96800818229383,,
labeled-data,out3_h264_acq1,img14478.png,383.63110698824994,204.74237667094803,,,400.75683839969554,192.3737928737928,,,417.88256981114125,177.15092050806328,385.53396603396607,140.04516911659755,,,,,457.8426097711813,124.82229675086808,,
labeled-data,out3_h264_acq1,img14523.png,360.7967984396556,266.58529565672416,,,,,343.6710670282099,254.21671185956893,391.2425431711147,222.8195376052518,351.28250321107464,191.4223633509347,,,,,409.3197041054184,163.83090718805,,
labeled-data,out3_h264_acq1,img14531.png,361.74822796251374,285.61388611388605,,,372.2139527139527,264.682436611008,344.622496551068,255.16814138242705,389.33968412539855,222.8195376052518,352.23393273393276,194.276651919509,,,,,408.3682745825604,166.68519575662424,,
labeled-data,out3_h264_acq1,img14628.png,,,,,437.8625897911612,473.9969316397888,397.9025498311213,473.0455021169307,441.6683078825937,413.1054421768707,383.63110698824994,413.1054421768707,,,,,413.12542219685076,361.72824794253364,,
labeled-data,out3_h264_acq1,img14707.png,,,,,559.6455687169973,334.1367917796489,564.4027163312878,349.3596641453784,525.3941058941059,323.67106702820985,557.7427096712812,364.5825365111079,,,,,484.48263641120786,375.04826126254693,,
labeled-data,out3_h264_acq1,img14785.png,486.3854954569241,177.15092050806328,,,467.35690499976215,198.08237001094136,487.3369249797822,202.83951762523185,454.0368916797489,258.9738594738594,502.5597973455117,248.50813472242038,,,,,479.7254887969174,315.108201322487,,
labeled-data,out3_h264_acq1,img14787.png,488.28835450264023,182.85949764521183,,,469.2597640454784,197.13094048808324,486.3854954569241,202.83951762523185,454.9883212026069,258.9738594738594,502.5597973455117,248.50813472242038,,,,,484.48263641120786,311.3024832310546,,
labeled-data,out3_h264_acq1,img14795.png,496.8512202083631,164.782336710908,,,468.30833452262027,196.17951096522518,487.3369249797822,202.83951762523185,455.93975072546505,259.9252889967175,501.6083678226536,248.50813472242038,,,,,479.7254887969174,313.2053422767708,,
labeled-data,out3_h264_acq1,img14938.png,,,,,568.6792779790496,200.9699253460492,541.8124036738993,215.16374573367577,,,516.9732179955528,140.6461886986362,,,,,523.0562838759641,112.76547008008401,,
labeled-data,out3_h264_acq1,img14946.png,574.6803669278032,280.4386785900068,,,578.9499791404927,237.74255646311136,551.1974997580107,224.0797973825048,573.3994832639963,167.29395495373385,,,,,,,,,,
labeled-data,out3_h264_acq1,img14981.png,601.5084677227535,356.01967080538503,,,593.8970315398888,301.78818800247365,572.0141525141526,320.81677845963554,601.5084677227535,272.29387279387277,555.839850625565,242.79955758527183,,,,,590.0913134484564,205.6938061938061,,
labeled-data,out3_h264_acq1,img15055.png,427.39686503972223,428.32831454260025,,,499.70550877693745,403.5911469482898,458.7940392940393,391.2225631511346,518.7340992340993,414.05687169972884,541.5684077826935,352.21395271395266,,,,,581.5284477427335,371.24254317111456,,
labeled-data,out3_h264_acq1,img15132.png,586.285595357024,297.0310403881832,,,544.4226963512679,312.2539127539127,577.7227296513012,323.67106702820985,505.41408591408594,332.2339327339327,538.7141192141193,375.04826126254693,,,,,477.82262975120125,393.1254221968507,,
labeled-data,out3_h264_acq1,img15162.png,,,,,,,,,551.0827030112745,290.37103372817654,561.5484277627136,350.3110936682365,,,,,495.89979068550497,334.1367917796489,,
labeled-data,out3_h264_acq1,img15232.png,438.81401931401933,396.93114028828313,,,,,484.48263641120786,352.21395271395266,540.6169782598355,378.85397935397935,547.2769849198421,320.81677845963554,,,,,,,,
labeled-data,out3_h264_acq1,img15415.png,462.0922702217837,148.54765677258484,,,449.0933377749522,170.7541663692553,481.59066889203086,170.21254418397064,415.51276228730416,210.83420808031906,475.09120266861515,224.3747627124352,,,,,435.0111609575514,282.32833653789226,,
labeled-data,out3_h264_acq1,img15605.png,,,,,591.7646751801271,129.91283620500312,578.1562291877386,135.47992774734388,557.7435601991557,112.90227871451737,539.1865883913531,157.43901105324363,,,,,,,,
labeled-data,out3_h264_acq1,img15647.png,,,,,587.2294425464623,184.3120559286943,,,582.1602209794528,142.67202162825913,541.6064484433768,151.00002848834617,,,,,549.2102807938911,99.58363830867842,,
labeled-data,out3_h264_acq1,img15890.png,,,,,302.6601868666845,310.10312954745046,299.8615541265647,296.5097705240113,340.81677845963566,300.8367584796156,314.17675181960897,259.9252889967175,,,,,394.0968317396889,256.1195709052851,,
labeled-data,out3_h264_acq1,img16009.png,,,,,,,,,444.6969090273644,430.43795558473744,393.5822582266853,440.8932250666945,,,,,409.84601075417413,365.3829454747822,352.34202860341014,243.40480151861624
labeled-data,out3_h264_acq1,img16056.png,,,,,,,,,446.1091209841337,431.87240950548045,392.76159877893855,445.72224700105994,,,,,408.1503071073602,368.26574841467084,348.1343446265157,247.20790956442028
labeled-data,out3_h264_acq1,img16132.png,,,,,465.5456891067097,434.4538502406043,,,428.09228868974225,390.0091484124696,392.13702428945345,445.9395597018077,,,,,382.64882951715504,366.0389721456104,,
labeled-data,out3_h264_acq1,img16145.png,509.2198040055183,381.7082679225536,,,488.28835450264023,403.5911469482898,479.7254887969174,439.7454688168974,429.29972408543847,389.3197041054184,392.1939726939728,442.59975738547166,,,,,376.9711003282432,380.75683839969554,,
labeled-data,out3_h264_acq1,img16263.png,553.9369915798487,293.2253222967508,,,,,523.4912468483898,332.2339327339327,463.5511869083298,344.60251653108793,512.0740925740927,366.48539555682413,,,,,451.18260311117456,398.8339993339993,,
